gene_id	utrname1	gene_symbol	gs_id
7335	NM_001257393	UBE2V1	416
7335	NM_001257394	UBE2V1	416
7335	NM_001257395	UBE2V1	416
7335	NM_001257399	UBE2V1	416
7335	NM_001032288	UBE2V1	416
7335	NR_104218	UBE2V1	416
7335	NM_001257398	UBE2V1	416
7335	NM_001282575	UBE2V1	416
7336	NM_003350	UBE2V2	7236
7337	NM_130838	UBE3A	5123
7337	NM_130839	UBE3A	5123
7337	NM_000462	UBE3A	5123
7341	NM_003352	SUMO1	9851
7341	NM_001005781	SUMO1	9851
7341	NM_001005782	SUMO1	9851
7342	NM_014517	UBP1	7504
7342	NM_001128160	UBP1	7504
7342	NM_001128161	UBP1	7504
7343	NM_001076684	UBTF	6972
7343	NR_045058	UBTF	6972
7343	NM_014233	UBTF	6972
7343	NM_001076683	UBTF	6972
7345	NM_004181	UCHL1	9928
7347	NM_006002	UCHL3	5025
7347	NM_001270952	UCHL3	5025
7351	NM_003355	UCP2	128
7352	NM_022803	UCP3	10140
7352	NM_003356	UCP3	10140
7353	NM_001035247	UFD1	14147
7353	NM_005659	UFD1	14147
7355	NM_001282649	SLC35A2	6573
7355	NM_001042498	SLC35A2	6573
7355	NM_001282650	SLC35A2	6573
7355	NM_005660	SLC35A2	6573
7355	NM_001282651	SLC35A2	6573
7355	NM_001032289	SLC35A2	6573
7355	NM_001282648	SLC35A2	6573
7355	NM_001282647	SLC35A2	6573
7357	NM_003358	UGCG	4666
7358	NM_001184700	UGDH	271
7358	NM_001184701	UGDH	271
7358	NM_003359	UGDH	271
7360	NM_001001521	UGP2	272
7360	NM_006759	UGP2	272
7363	NM_021139	UGT2B4	3429
7363	NM_001297615	UGT2B4	3429
7363	NM_001297616	UGT2B4	3429
7364	NM_001074	UGT2B7	14537
7365	NM_001075	UGT2B10	13624
7365	NM_001290091	UGT2B10	13624
7365	NM_001144767	UGT2B10	13624
7366	NM_001076	UGT2B15	14526
7366	NM_001076	UGT2B15	14526
7367	NM_001077	UGT2B17	3685
7368	NM_001128174	UGT8	564
7368	NM_003360	UGT8	564
7368	NM_001322113	UGT8	564
7368	NM_001322112	UGT8	564
7368	NM_001322114	UGT8	564
7371	NM_012474	UCK2	7701
7372	NM_000373	UMPS	1317
7373	NM_021110	COL14A1	10943
7374	NM_080911	UNG	2211
7374	NM_003362	UNG	2211
7375	NM_001251877	USP4	12316
7375	NM_199443	USP4	12316
7375	NM_003363	USP4	12316
7376	NM_001256647	NR1H2	7767
7376	NM_007121	NR1H2	7767
7378	NM_003364	UPP1	7306
7378	NM_001287430	UPP1	7306
7378	NM_001287429	UPP1	7306
7378	NM_001287428	UPP1	7306
7378	NM_001287426	UPP1	7306
7379	NM_006760	UPK2	13036
7381	NM_001199975	UQCRB	10871
7381	NR_045639	UQCRB	10871
7381	NM_001254752	UQCRB	10871
7381	NM_006294	UQCRB	10871
7384	NM_003365	UQCRC1	9675
7385	NM_003366	UQCRC2	7902
7386	NM_006003	UQCRFS1	2006
7388	NM_001297566	UQCRH	12832
7388	NM_001297565	UQCRH	12832
7388	NM_006004	UQCRH	12832
7389	NM_000374	UROD	10573
7390	NM_000375	UROS	10245
7390	NR_136676	UROS	10245
7390	NR_136677	UROS	10245
7390	NM_001324039	UROS	10245
7390	NM_001324038	UROS	10245
7390	NR_136675	UROS	10245
7390	NM_001324036	UROS	10245
7390	NM_001324037	UROS	10245
7390	NR_136678	UROS	10245
7391	NM_007122	USF1	10273
7391	NM_207005	USF1	10273
7391	NM_001276373	USF1	10273
7392	NM_207291	USF2	1173
7392	NM_001321150	USF2	1173
7392	NM_003367	USF2	1173
7398	NM_001017415	USP1	627
7398	NM_003368	USP1	627
7398	NM_001017416	USP1	627
7399	NM_206933	USH2A	2719
7399	NM_007123	USH2A	2719
7402	NM_007124	UTRN	642
7403	NM_021140	KDM6A	12410
7403	NM_001291421	KDM6A	12410
7403	NM_001291418	KDM6A	12410
7403	NM_001291417	KDM6A	12410
7403	NM_001291416	KDM6A	12410
7403	NM_001291415	KDM6A	12410
7405	NM_003369	UVRAG	277
7407	NM_006295	VARS	9802
7408	NM_003370	VASP	1946
7409	NM_001258207	VAV1	8595
7409	NM_005428	VAV1	8595
7409	NM_001258206	VAV1	8595
7410	NM_001134398	VAV2	5653
7410	NM_003371	VAV2	5653
7411	NM_001303545	VBP1	5468
7411	NM_001303543	VBP1	5468
7411	NM_001303544	VBP1	5468
7411	NM_003372	VBP1	5468
7412	NM_001199834	VCAM1	1201
7412	NM_001078	VCAM1	1201
7412	NM_080682	VCAM1	1201
7414	NM_014000	VCL	1240
7414	NM_003373	VCL	1240
7415	NM_007126	VCP	8707
7416	NM_003374	VDAC1	9635
7416	NR_036624	VDAC1	9635
7416	NR_036625	VDAC1	9635
7417	NM_001184783	VDAC2	6079
7417	NM_001324088	VDAC2	6079
7417	NM_001184823	VDAC2	6079
7417	NM_001324090	VDAC2	6079
7417	NM_003375	VDAC2	6079
7417	NM_001324089	VDAC2	6079
7417	NM_001324087	VDAC2	6079
7419	NM_001135694	VDAC3	10226
7419	NM_005662	VDAC3	10226
7421	NM_001017536	VDR	326
7421	NM_000376	VDR	326
7421	NM_001017535	VDR	326
7422	NM_001025367	VEGFA	215
7422	NM_001025368	VEGFA	215
7422	NM_001171625	VEGFA	215
7422	NM_001287044	VEGFA	215
7422	NM_001171624	VEGFA	215
7422	NM_001025370	VEGFA	215
7422	NM_001317010	VEGFA	215
7422	NM_001171627	VEGFA	215
7422	NM_001171629	VEGFA	215
7422	NM_001025366	VEGFA	215
7422	NM_001025369	VEGFA	215
7422	NM_001171630	VEGFA	215
7422	NM_001171623	VEGFA	215
7422	NM_001171622	VEGFA	215
7422	NM_001171626	VEGFA	215
7422	NM_003376	VEGFA	215
7422	NM_001171628	VEGFA	215
7422	NM_001204385	VEGFA	215
7422	NM_001204384	VEGFA	215
7422	NM_001033756	VEGFA	215
7423	NM_001243733	VEGFB	14145
7423	NM_003377	VEGFB	14145
7424	NM_005429	VEGFC	6131
7425	NM_003378	VGF	13037
7428	NM_198156	VHL	2130
7428	NM_000551	VHL	2130
7429	NM_007127	VIL1	14427
7430	NM_001111077	EZR	1358
7430	NM_003379	EZR	1358
7431	NM_003380	VIM	1456
7432	NM_194435	VIP	2881
7432	NM_003381	VIP	2881
7433	NM_001251883	VIPR1	13755
7433	NM_001251882	VIPR1	13755
7433	NM_001251884	VIPR1	13755
7433	NM_001251885	VIPR1	13755
7433	NM_004624	VIPR1	13755
7436	NM_001322225	VLDLR	3974
7436	NM_001322226	VLDLR	3974
7436	NM_003383	VLDLR	3974
7436	NM_001018056	VLDLR	3974
7441	NM_007128	VPREB1	9053
7441	NM_001303509	VPREB1	9053
7442	NM_080704	TRPV1	7268
7442	NM_018727	TRPV1	7268
7442	NM_080705	TRPV1	7268
7442	NM_080706	TRPV1	7268
7443	NM_003384	VRK1	9118
7447	NM_003385	VSNL1	970
7448	NM_000638	VTN	4213
7453	NM_004184	WARS	9021
7453	NM_213646	WARS	9021
7453	NM_213645	WARS	9021
7453	NM_173701	WARS	9021
7456	NM_001077269	WIPF1	1154
7456	NM_003387	WIPF1	1154
7458	NM_031992	EIF4H	9156
7458	NM_022170	EIF4H	9156
7461	NM_003388	CLIP2	3159
7461	NM_032421	CLIP2	3159
7462	NM_032463	LAT2	1585
7462	NM_032464	LAT2	1585
7462	NM_014146	LAT2	1585
7464	NM_003389	CORO2A	6716
7464	NM_052820	CORO2A	6716
7465	NM_003390	WEE1	25
7465	NM_001143976	WEE1	25
7466	NM_001145853	WFS1	74
7466	NM_006005	WFS1	74
7468	NM_007331	NSD2	2475
7468	NM_133334	NSD2	2475
7468	NM_001042424	NSD2	2475
7468	NM_133331	NSD2	2475
7468	NM_133330	NSD2	2475
7468	NM_133335	NSD2	2475
7471	NM_005430	WNT1	340
7472	NR_024047	WNT2	7523
7472	NM_003391	WNT2	7523
7473	NM_030753	WNT3	4143
7473	NM_030753	WNT3	4143
7474	NM_001256105	WNT5A	1623
7474	NM_003392	WNT5A	1623
7475	NM_006522	WNT6	5903
7476	NM_004625	WNT7A	12000
7477	NM_058238	WNT7B	2800
7478	NM_001300938	WNT8A	5898
7478	NM_058244	WNT8A	5898
7478	NM_001300939	WNT8A	5898
7479	NM_003393	WNT8B	7716
7480	NM_003394	WNT10B	4452
7481	NM_004626	WNT11	14324
7482	NM_001291880	WNT2B	12261
7482	NM_024494	WNT2B	12261
7482	NM_004185	WNT2B	12261
7483	NM_003395	WNT9A	2720
7484	NM_003396	WNT9B	1445
7484	NM_001320458	WNT9B	1445
7485	NM_004627	WRB	2656
7485	NM_001146218	WRB	2656
7486	NM_000553	WRN	12882
7490	NM_000378	WT1	237
7490	NM_001198551	WT1	237
7490	NM_024424	WT1	237
7490	NM_001198552	WT1	237
7490	NM_024426	WT1	237
7494	NM_005080	XBP1	1381
7494	NM_001079539	XBP1	1381
7498	NM_000379	XDH	8484
7503	NR_001564	XIST	1020
7504	NM_021083	XK	7368
7507	NR_027302	XPA	1176
7507	NM_000380	XPA	1176
7508	NM_004628	XPC	5455
7511	NM_001324135	XPNPEP1	12338
7511	NM_020383	XPNPEP1	12338
7511	NM_001167604	XPNPEP1	12338
7511	NM_001324134	XPNPEP1	12338
7511	NM_001324128	XPNPEP1	12338
7511	NM_001324131	XPNPEP1	12338
7511	NM_001324132	XPNPEP1	12338
7511	NM_001324133	XPNPEP1	12338
7511	NM_001324136	XPNPEP1	12338
7512	NM_003399	XPNPEP2	13194
7514	NM_003400	XPO1	2397
7515	NM_006297	XRCC1	7691
7516	NM_005431	XRCC2	6184
7517	NM_001100118	XRCC3	12067
7517	NM_005432	XRCC3	12067
7517	NM_001100119	XRCC3	12067
7520	NM_021141	XRCC5	10795
7525	NM_005433	YES1	111
7528	NM_003403	YY1	1213
7529	NM_003404	YWHAB	9630
7529	NM_139323	YWHAB	9630
7531	NR_024058	YWHAE	8381
7531	NM_006761	YWHAE	8381
7532	NM_012479	YWHAG	2052
7533	NM_003405	YWHAH	5783
7534	NM_001135700	YWHAZ	2122
7534	NM_003406	YWHAZ	2122
7534	NM_001135699	YWHAZ	2122
7534	NM_001135701	YWHAZ	2122
7534	NM_145690	YWHAZ	2122
7534	NM_001135702	YWHAZ	2122
7535	NM_001079	ZAP70	1805
7535	NM_207519	ZAP70	1805
7536	NR_033650	SF1	5785
7536	NM_201998	SF1	5785
7536	NM_201995	SF1	5785
7536	NM_001178031	SF1	5785
7536	NM_001178030	SF1	5785
7536	NM_201997	SF1	5785
7536	NR_033649	SF1	5785
7536	NM_004630	SF1	5785
7538	NM_003407	ZFP36	1431
7539	NM_003408	ZFP37	9791
7539	NM_001282518	ZFP37	9791
7539	NM_001282515	ZFP37	9791
7541	NM_001143823	ZBTB14	4996
7541	NM_003409	ZBTB14	4996
7541	NM_001243704	ZBTB14	4996
7541	NM_001243702	ZBTB14	4996
7542	NM_006782	ZFPL1	8355
7543	NM_001178084	ZFX	8058
7543	NM_001178095	ZFX	8058
7543	NM_001178085	ZFX	8058
7543	NM_003410	ZFX	8058
7543	NM_001178086	ZFX	8058
7544	NM_003411	ZFY	8526
7544	NM_001145276	ZFY	8526
7544	NM_001145275	ZFY	8526
7546	NM_007129	ZIC2	11137
7547	NM_003413	ZIC3	288
7551	NM_001278292	ZNF3	10713
7551	NM_001318135	ZNF3	10713
7551	NM_017715	ZNF3	10713
7551	NM_001318136	ZNF3	10713
7551	NM_001318137	ZNF3	10713
7551	NM_001278290	ZNF3	10713
7551	NM_001278287	ZNF3	10713
7551	NM_032924	ZNF3	10713
7551	NM_001278284	ZNF3	10713
7551	NM_001278291	ZNF3	10713
7552	NM_021998	ZNF711	3712
7553	NM_001282796	ZNF7	14269
7553	NM_001282797	ZNF7	14269
7553	NM_003416	ZNF7	14269
7553	NM_001282795	ZNF7	14269
7554	NM_021089	ZNF8	12878
7555	NM_001127192	CNBP	9829
7555	NM_001127196	CNBP	9829
7555	NM_003418	CNBP	9829
7555	NM_001127193	CNBP	9829
7555	NM_001127195	CNBP	9829
7555	NM_001127194	CNBP	9829
7559	NM_016265	ZNF12	7553
7559	NM_006956	ZNF12	7553
7561	NM_021030	ZNF14	14740
7562	NM_001297561	ZNF708	9301
7562	NM_001297560	ZNF708	9301
7562	NM_021269	ZNF708	9301
7565	NM_006959	ZNF17	12840
7566	NM_001303281	ZNF18	14691
7566	NM_144680	ZNF18	14691
7566	NM_001303282	ZNF18	14691
7568	NM_001203250	ZNF20	10175
7568	NM_021143	ZNF20	10175
7569	NM_006962	ZNF182	14370
7569	NM_001007088	ZNF182	14370
7569	NM_001178099	ZNF182	14370
7570	NM_006963	ZNF22	14120
7571	NM_145911	ZNF23	8600
7571	NM_001304493	ZNF23	8600
7571	NM_001304494	ZNF23	8600
7571	NM_001304492	ZNF23	8600
7572	NM_001308123	ZNF24	12680
7572	NM_006965	ZNF24	12680
7576	NM_006969	ZNF28	5740
7576	NR_036600	ZNF28	5740
7576	NR_036599	ZNF28	5740
7581	NM_006974	ZNF33A	9300
7581	NM_001278174	ZNF33A	9300
7581	NM_001278171	ZNF33A	9300
7581	NM_001324176	ZNF33A	9300
7581	NM_006954	ZNF33A	9300
7581	NM_001278170	ZNF33A	9300
7581	NM_001278179	ZNF33A	9300
7581	NM_001324178	ZNF33A	9300
7581	NM_001324175	ZNF33A	9300
7581	NM_001278176	ZNF33A	9300
7581	NM_001324177	ZNF33A	9300
7581	NM_001278175	ZNF33A	9300
7581	NM_001278173	ZNF33A	9300
7581	NM_001278178	ZNF33A	9300
7581	NM_001278177	ZNF33A	9300
7584	NM_003420	ZNF35	4945
7586	NM_003439	ZKSCAN1	12333
7586	NM_001287054	ZKSCAN1	12333
7586	NM_001287055	ZKSCAN1	12333
7587	NM_001324248	ZNF37A	3707
7587	NM_001324247	ZNF37A	3707
7587	NM_001324258	ZNF37A	3707
7587	NM_001324256	ZNF37A	3707
7587	NM_001324254	ZNF37A	3707
7587	NM_001324249	ZNF37A	3707
7587	NM_001324261	ZNF37A	3707
7587	NM_001324262	ZNF37A	3707
7587	NM_003421	ZNF37A	3707
7587	NM_001324260	ZNF37A	3707
7587	NM_001324252	ZNF37A	3707
7587	NM_001178101	ZNF37A	3707
7587	NM_001324251	ZNF37A	3707
7587	NM_001324250	ZNF37A	3707
7587	NM_001324245	ZNF37A	3707
7587	NM_001007094	ZNF37A	3707
7587	NM_001324259	ZNF37A	3707
7587	NM_001324257	ZNF37A	3707
7587	NM_001324246	ZNF37A	3707
7587	NM_001324253	ZNF37A	3707
7589	NM_145914	ZSCAN21	12646
7592	NM_001324152	ZNF41	12331
7592	NM_001324139	ZNF41	12331
7592	NM_001324144	ZNF41	12331
7592	NM_001324153	ZNF41	12331
7592	NM_153380	ZNF41	12331
7592	NM_001324154	ZNF41	12331
7592	NM_001324156	ZNF41	12331
7592	NM_001324157	ZNF41	12331
7592	NM_001324147	ZNF41	12331
7592	NM_001324143	ZNF41	12331
7592	NM_007130	ZNF41	12331
7592	NM_001324155	ZNF41	12331
7592	NM_001324149	ZNF41	12331
7592	NM_001324150	ZNF41	12331
7592	NM_001324141	ZNF41	12331
7592	NM_001324148	ZNF41	12331
7592	NM_001324145	ZNF41	12331
7592	NM_001324140	ZNF41	12331
7592	NM_001324142	ZNF41	12331
7592	NM_001324151	ZNF41	12331
7593	NM_198055	MZF1	14518
7593	NM_001267033	MZF1	14518
7593	NM_003422	MZF1	14518
7594	NM_001256654	ZNF43	13576
7594	NM_001256649	ZNF43	13576
7594	NM_001256648	ZNF43	13576
7594	NM_001256651	ZNF43	13576
7594	NM_003423	ZNF43	13576
7594	NM_001256650	ZNF43	13576
7594	NM_001256653	ZNF43	13576
7596	NM_003425	ZNF45	5386
7597	NM_001304507	ZBTB25	8420
7597	NM_006977	ZBTB25	8420
7597	NM_001304508	ZBTB25	8420
7620	NM_001321163	ZNF69	12809
7620	NM_021915	ZNF69	12809
7621	NM_021916	ZNF70	12493
7625	NM_001256525	ZNF74	8119
7625	NM_001256523	ZNF74	8119
7625	NM_001256524	ZNF74	8119
7625	NM_003426	ZNF74	8119
7626	NM_001185063	ZNF75D	13434
7626	NM_007131	ZNF75D	13434
7626	NR_110381	ZNF75D	13434
7627	NM_001302109	ZNF75A	12159
7627	NM_001324041	ZNF75A	12159
7627	NM_001324085	ZNF75A	12159
7627	NM_153028	ZNF75A	12159
7629	NM_003427	ZNF76	4471
7629	NM_001292032	ZNF76	4471
7633	NM_001286697	ZNF79	14410
7633	NM_001286696	ZNF79	14410
7633	NM_007135	ZNF79	14410
7633	NM_001286698	ZNF79	14410
7633	NM_001322260	ZNF79	14410
7634	NM_007136	ZNF80	11227
7637	NM_003428	ZNF84	8470
7637	NM_001127372	ZNF84	8470
7637	NM_001289972	ZNF84	8470
7637	NM_001289971	ZNF84	8470
7638	NM_001297588	ZNF221	3693
7638	NM_001297589	ZNF221	3693
7638	NM_013359	ZNF221	3693
7639	NM_001256171	ZNF85	7455
7639	NM_001256172	ZNF85	7455
7639	NM_003429	ZNF85	7455
7639	NM_001256173	ZNF85	7455
7643	NM_007138	ZNF90	12584
7644	NM_003430	ZNF91	12327
7644	NM_001300951	ZNF91	12327
7652	NM_001080409	ZNF99	12557
7675	NM_001008727	ZNF121	10753
7675	NM_001308269	ZNF121	10753
7678	NM_001297569	ZNF124	14037
7678	NM_001297567	ZNF124	14037
7678	NM_001243740	ZNF124	14037
7678	NM_003431	ZNF124	14037
7678	NM_001297568	ZNF124	14037
7681	NM_005664	MKRN3	12108
7690	NM_003432	ZNF131	11377
7690	NM_001297548	ZNF131	11377
7691	NM_003433	ZNF132	13259
7692	NM_001282995	ZNF133	8721
7692	NM_001083330	ZNF133	8721
7692	NM_001283006	ZNF133	8721
7692	NM_001283005	ZNF133	8721
7692	NM_001283001	ZNF133	8721
7692	NM_001282998	ZNF133	8721
7692	NM_003434	ZNF133	8721
7692	NM_001283002	ZNF133	8721
7692	NM_001283008	ZNF133	8721
7692	NM_001282999	ZNF133	8721
7692	NM_001282996	ZNF133	8721
7692	NM_001283007	ZNF133	8721
7692	NM_001283003	ZNF133	8721
7692	NM_001283000	ZNF133	8721
7692	NM_001282997	ZNF133	8721
7692	NM_001283004	ZNF133	8721
7693	NM_003435	ZNF134	9834
7694	NM_003436	ZNF135	4107
7694	NM_001164530	ZNF135	4107
7694	NM_007134	ZNF135	4107
7694	NM_001164529	ZNF135	4107
7694	NM_001289401	ZNF135	4107
7694	NM_001289402	ZNF135	4107
7694	NM_001164527	ZNF135	4107
7695	NM_003437	ZNF136	8836
7697	NM_001271640	ZNF138	12753
7697	NM_001271638	ZNF138	12753
7697	NM_006524	ZNF138	12753
7697	NM_001271637	ZNF138	12753
7697	NM_001271649	ZNF138	12753
7697	NM_001160183	ZNF138	12753
7697	NM_001271639	ZNF138	12753
7699	NM_001300778	ZNF140	8533
7699	NM_001300777	ZNF140	8533
7699	NM_001300776	ZNF140	8533
7699	NM_003440	ZNF140	8533
7700	NM_003441	ZNF141	8440
7702	NM_001282657	ZNF143	8261
7702	NM_001282656	ZNF143	8261
7702	NM_003442	ZNF143	8261
7703	NM_007144	PCGF2	8266
7704	NM_006006	ZBTB16	13348
7704	NM_001018011	ZBTB16	13348
7705	NM_001099638	ZNF146	10439
7705	NM_007145	ZNF146	10439
7705	NM_001099639	ZNF146	10439
7706	NM_005082	TRIM25	6254
7707	NM_021964	ZNF148	1937
7709	NM_001324138	ZBTB17	12337
7709	NM_001324137	ZBTB17	12337
7709	NM_003443	ZBTB17	12337
7709	NM_001242884	ZBTB17	12337
7709	NM_001287603	ZBTB17	12337
7709	NM_001287604	ZBTB17	12337
7710	NR_110974	ZNF154	13183
7710	NM_001085384	ZNF154	13183
7710	NR_110975	ZNF154	13183
7711	NM_001260487	ZNF155	9987
7711	NM_003445	ZNF155	9987
7711	NM_001260488	ZNF155	9987
7711	NM_198089	ZNF155	9987
7711	NM_001260486	ZNF155	9987
7712	NM_003446	ZNF157	3383
7716	NM_007146	VEZF1	1688
7718	NM_003447	ZNF165	7484
7726	NM_003449	TRIM26	6935
7726	NM_003449	TRIM26	6935
7726	NM_001242783	TRIM26	6935
7726	NM_001242783	TRIM26	6935
7726	NM_001242783	TRIM26	6935
7726	NM_003449	TRIM26	6935
7726	NM_003449	TRIM26	6935
7726	NM_001242783	TRIM26	6935
7727	NM_001032292	ZNF174	9939
7727	NM_003450	ZNF174	9939
7728	NM_007147	ZNF175	1309
7730	NM_003451	ZNF177	14327
7730	NM_001172651	ZNF177	14327
7733	NM_013256	ZNF180	8245
7733	NM_001288762	ZNF180	8245
7733	NM_001291633	ZNF180	8245
7733	NM_001278509	ZNF180	8245
7733	NM_001288761	ZNF180	8245
7733	NM_001288760	ZNF180	8245
7733	NM_001288759	ZNF180	8245
7733	NM_001278508	ZNF180	8245
7737	NM_006978	RNF113A	11215
7738	NM_001318892	ZNF184	7313
7738	NM_001318891	ZNF184	7313
7738	NM_001318893	ZNF184	7313
7738	NM_007149	ZNF184	7313
7739	NM_001178115	ZNF185	14285
7739	NM_001178113	ZNF185	14285
7739	NM_001178108	ZNF185	14285
7739	NM_001178109	ZNF185	14285
7739	NM_001178106	ZNF185	14285
7739	NM_001178107	ZNF185	14285
7739	NM_001178110	ZNF185	14285
7739	NM_007150	ZNF185	14285
7743	NM_001278240	ZNF189	13680
7743	NM_001278232	ZNF189	13680
7743	NM_197977	ZNF189	13680
7743	NM_003452	ZNF189	13680
7743	NM_001278231	ZNF189	13680
7745	NM_001278122	ZKSCAN8	3973
7745	NM_001278119	ZKSCAN8	3973
7745	NM_001278121	ZKSCAN8	3973
7745	NM_006298	ZKSCAN8	3973
7746	NM_001199479	ZSCAN9	12681
7746	NM_001199480	ZSCAN9	12681
7746	NM_006299	ZSCAN9	12681
7748	NM_001242843	ZNF195	8771
7748	NM_001242842	ZNF195	8771
7748	NR_040083	ZNF195	8771
7748	NM_001256823	ZNF195	8771
7748	NR_046381	ZNF195	8771
7748	NM_001130520	ZNF195	8771
7748	NR_046382	ZNF195	8771
7748	NM_001130519	ZNF195	8771
7748	NM_001242841	ZNF195	8771
7748	NM_001256824	ZNF195	8771
7748	NM_001256825	ZNF195	8771
7748	NM_007152	ZNF195	8771
7750	NM_003453	ZMYM2	9223
7750	NM_001190964	ZMYM2	9223
7750	NM_001190965	ZMYM2	9223
7750	NM_197968	ZMYM2	9223
7752	NM_198087	ZNF200	7344
7752	NM_001145448	ZNF200	7344
7752	NM_198088	ZNF200	7344
7752	NM_001145447	ZNF200	7344
7752	NM_003454	ZNF200	7344
7752	NM_001145446	ZNF200	7344
7753	NM_001301819	ZNF202	5268
7753	NM_003455	ZNF202	5268
7753	NM_001301780	ZNF202	5268
7753	NM_001301779	ZNF202	5268
7756	NM_003457	ZNF207	5670
7756	NM_001098507	ZNF207	5670
7756	NM_001032293	ZNF207	5670
7757	NM_007153	ZNF208	1318
7761	NM_013249	ZNF214	11230
7762	NM_013250	ZNF215	7239
7763	NM_001278245	ZFAND5	8216
7763	NM_001278244	ZFAND5	8216
7763	NM_006007	ZFAND5	8216
7763	NM_001278243	ZFAND5	8216
7763	NM_001102420	ZFAND5	8216
7763	NM_001102421	ZFAND5	8216
7764	NM_006526	ZNF217	2133
7766	NM_013361	ZNF223	13246
7767	NM_001321645	ZNF224	13593
7767	NM_013398	ZNF224	13593
7768	NM_001321685	ZNF225	14142
7768	NM_013362	ZNF225	14142
7769	NM_001319090	ZNF226	762
7769	NM_015919	ZNF226	762
7769	NM_001146220	ZNF226	762
7769	NM_001032372	ZNF226	762
7769	NM_001032374	ZNF226	762
7769	NM_016444	ZNF226	762
7769	NM_001319088	ZNF226	762
7769	NM_001319089	ZNF226	762
7769	NM_001032373	ZNF226	762
7770	NM_001289169	ZNF227	10101
7770	NM_001289167	ZNF227	10101
7770	NM_182490	ZNF227	10101
7770	NM_001289172	ZNF227	10101
7770	NM_001289171	ZNF227	10101
7770	NM_001289170	ZNF227	10101
7770	NM_001289173	ZNF227	10101
7770	NM_001289166	ZNF227	10101
7770	NM_001289168	ZNF227	10101
7772	NM_001278510	ZNF229	13713
7772	NM_014518	ZNF229	13713
7772	NR_103551	ZNF229	13713
7773	NM_006300	ZNF230	7460
7776	NM_001306089	ZNF236	1584
7776	NM_007345	ZNF236	1584
7779	NM_021194	SLC30A1	501
7780	NM_001004434	SLC30A2	2963
7780	NM_032513	SLC30A2	2963
7781	NM_001318949	SLC30A3	13724
7781	NM_003459	SLC30A3	13724
7781	NM_001318951	SLC30A3	13724
7781	NM_001318950	SLC30A3	13724
7782	NM_013309	SLC30A4	5896
7782	NM_001321036	SLC30A4	5896
7784	NM_007155	ZP3	7775
7784	NM_001110354	ZP3	7775
7786	NM_006301	MAP3K12	965
7786	NM_001193511	MAP3K12	965
7789	NM_007156	ZXDA	8289
7791	NM_003461	ZYX	2012
7791	NM_001010972	ZYX	2012
7798	NM_033631	LUZP1	451
7798	NM_001142546	LUZP1	451
7799	NM_001135610	PRDM2	10221
7799	NM_012231	PRDM2	10221
7799	NM_015866	PRDM2	10221
7799	NM_001007257	PRDM2	10221
7802	NM_003462	DNALI1	3357
7803	NM_003463	PTP4A1	5320
7804	NM_004631	LRP8	5293
7804	NM_017522	LRP8	5293
7804	NM_033300	LRP8	5293
7804	NM_001018054	LRP8	5293
7805	NM_006762	LAPTM5	4136
7809	NM_057176	BSND	13874
7812	NM_001242892	CSDE1	4975
7812	NM_001130523	CSDE1	4975
7812	NM_001242893	CSDE1	4975
7812	NM_007158	CSDE1	4975
7812	NM_001242891	CSDE1	4975
7812	NM_001007553	CSDE1	4975
7813	NM_005665	EVI5	6626
7813	NM_001308248	EVI5	6626
7818	NM_001199849	DAP3	9395
7818	NM_001199850	DAP3	9395
7818	NM_004632	DAP3	9395
7818	NM_001199851	DAP3	9395
7818	NM_033657	DAP3	9395
7827	NM_014625	NPHS2	4079
7827	NM_001297575	NPHS2	4079
7832	NM_006763	BTG2	720
7837	NM_012293	PXDN	582
7840	NM_015120	ALMS1	1299
7841	NM_001146158	MOGS	6444
7841	NM_006302	MOGS	6444
7844	NM_001198951	RNF103	9684
7844	NM_001198952	RNF103	9684
7844	NM_005667	RNF103	9684
7846	NM_001270399	TUBA1A	634
7846	NM_001270400	TUBA1A	634
7846	NM_006009	TUBA1A	634
7849	NM_013952	PAX8	12716
7849	NM_013953	PAX8	12716
7849	NM_013992	PAX8	12716
7849	NM_003466	PAX8	12716
7850	NM_004633	IL1R2	8854
7850	NM_001261419	IL1R2	8854
7851	NM_005434	MALL	6283
7852	NM_001008540	CXCR4	2
7852	NM_003467	CXCR4	2
7855	NM_003468	FZD5	9110
7857	NM_003469	SCG2	8208
7862	NM_001319049	BRPF1	11006
7862	NM_004634	BRPF1	11006
7862	NM_001319050	BRPF1	11006
7862	NM_001003694	BRPF1	11006
7866	NM_006764	IFRD2	458
7867	NM_004635	MAPKAPK3	6464
7867	NM_001243925	MAPKAPK3	6464
7867	NM_001243926	MAPKAPK3	6464
7869	NM_001290060	SEMA3B	2764
7869	NM_001290062	SEMA3B	2764
7869	NM_001290063	SEMA3B	2764
7869	NM_001290061	SEMA3B	2764
7869	NM_001005914	SEMA3B	2764
7869	NM_004636	SEMA3B	2764
7871	NM_001304421	SLMAP	5352
7871	NM_001304420	SLMAP	5352
7871	NM_001311179	SLMAP	5352
7871	NM_001304423	SLMAP	5352
7871	NM_001304422	SLMAP	5352
7871	NM_007159	SLMAP	5352
7871	NM_001311178	SLMAP	5352
7873	NM_006010	MANF	7457
7874	NM_001286457	USP7	9206
7874	NM_001286458	USP7	9206
7874	NM_001321858	USP7	9206
7874	NR_135826	USP7	9206
7874	NM_003470	USP7	9206
7879	NM_004637	RAB7A	10928
